labeled_ratio,trial,seed,method,selected_strategy,selected_threshold,selected_max_pseudo,selected_pseudo_weight,selected_learning_rate,tuning_best_val_acc,final_best_val_acc,final_test_acc,final_test_f1,total_pseudo_labeled,tuning_time_sec,final_run_time_sec,total_time_sec,search_history,final_epoch_history
0.05,1,42,manual,Balanced,0.95,500,0.75,0.001,0.4906,0.4996,0.5008,0.48758913477048205,1267,180.18144309999843,57.756902699999046,237.93834579999748,,"[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.077181966463725, ""train_acc"": 0.2551111111111111, ""val_loss"": 1.8884555908203124, ""val_acc"": 0.3198, ""val_f1"": 0.2958286525884802}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.6928872888353135, ""train_acc"": 0.4097777777777778, ""val_loss"": 1.6665713745117188, ""val_acc"": 0.403, ""val_f1"": 0.38549535660232437}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.4682322728898791, ""train_acc"": 0.48133333333333334, ""val_loss"": 1.6433019805908202, ""val_acc"": 0.4108, ""val_f1"": 0.39908893121520683}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.2997655607859293, ""train_acc"": 0.552, ""val_loss"": 1.5258719985961915, ""val_acc"": 0.4462, ""val_f1"": 0.42729894230655097}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 1.0576270875307507, ""train_acc"": 0.6293206197854588, ""val_loss"": 1.4747924224853515, ""val_acc"": 0.4722, ""val_f1"": 0.4620649788271252}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.88793490924767, ""train_acc"": 0.7012316249503378, ""val_loss"": 1.49781219329834, ""val_acc"": 0.4744, ""val_f1"": 0.45667323936686993}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.7724441018993058, ""train_acc"": 0.7409614620580056, ""val_loss"": 1.5819136779785157, ""val_acc"": 0.4714, ""val_f1"": 0.4675782018149106}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.6413132049850779, ""train_acc"": 0.7842669845053635, ""val_loss"": 1.5385965438842772, ""val_acc"": 0.4928, ""val_f1"": 0.4879729536138987}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.49900275822463397, ""train_acc"": 0.8359297315213788, ""val_loss"": 1.63477095413208, ""val_acc"": 0.4996, ""val_f1"": 0.4872623104305031}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.3709279220843892, ""train_acc"": 0.8813390785548558, ""val_loss"": 1.6528927387237549, ""val_acc"": 0.497, ""val_f1"": 0.49731162898220155}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.26239759732565027, ""train_acc"": 0.9171362280411004, ""val_loss"": 1.8689844383239747, ""val_acc"": 0.4868, ""val_f1"": 0.4734797740856346}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.19450057506126642, ""train_acc"": 0.946304275770633, ""val_loss"": 2.0553027732849123, ""val_acc"": 0.4888, ""val_f1"": 0.48459999190278885}]"
0.05,1,42,pso,pso_search,0.9328785629906003,1149,0.8797340188925826,0.0007273074033119518,0.4924,0.4778,0.4938,0.487096273484387,2683,425.3859943000025,58.809788700000354,484.19578300000285,"[0.4924, 0.4924, 0.4924, 0.4924]","[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.099597168074714, ""train_acc"": 0.23955555555555555, ""val_loss"": 1.882608349609375, ""val_acc"": 0.3414, ""val_f1"": 0.3110161118344287}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.7023340252770318, ""train_acc"": 0.41155555555555556, ""val_loss"": 1.7136496337890625, ""val_acc"": 0.391, ""val_f1"": 0.3656602848913097}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.4941887820561728, ""train_acc"": 0.48355555555555557, ""val_loss"": 1.6068235931396484, ""val_acc"": 0.4256, ""val_f1"": 0.42634582877456423}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.3314206508000692, ""train_acc"": 0.5355555555555556, ""val_loss"": 1.5400682769775391, ""val_acc"": 0.4426, ""val_f1"": 0.438217926843553}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 1.0794311078268843, ""train_acc"": 0.6307400379506641, ""val_loss"": 1.5494828964233398, ""val_acc"": 0.4462, ""val_f1"": 0.4466440916164481}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.9336378848982491, ""train_acc"": 0.6774193548387096, ""val_loss"": 1.5280597930908204, ""val_acc"": 0.455, ""val_f1"": 0.45170332317474077}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.8319621264821438, ""train_acc"": 0.711954459203036, ""val_loss"": 1.5312212265014649, ""val_acc"": 0.4718, ""val_f1"": 0.46712973962631194}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.7413522349815441, ""train_acc"": 0.7449715370018976, ""val_loss"": 1.5173026718139648, ""val_acc"": 0.4778, ""val_f1"": 0.47083062031841855}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.5040704175735377, ""train_acc"": 0.8255813953488372, ""val_loss"": 1.5966690841674804, ""val_acc"": 0.4778, ""val_f1"": 0.4694385043644732}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.3993450448578558, ""train_acc"": 0.8609936575052854, ""val_loss"": 1.6822476028442384, ""val_acc"": 0.4704, ""val_f1"": 0.46238099458886983}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.32378459909249563, ""train_acc"": 0.8948202959830867, ""val_loss"": 1.7917691383361816, ""val_acc"": 0.471, ""val_f1"": 0.45519928400980536}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.263625749644782, ""train_acc"": 0.9130549682875264, ""val_loss"": 1.8518428274154664, ""val_acc"": 0.4726, ""val_f1"": 0.46350076285295244}]"
0.05,2,43,manual,Balanced,0.95,500,0.75,0.001,0.4858,0.495,0.4963,0.4867212561856401,1172,178.34150390000286,57.55527989999973,235.8967838000026,,"[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.0445119902292888, ""train_acc"": 0.24977777777777777, ""val_loss"": 1.862078369140625, ""val_acc"": 0.3352, ""val_f1"": 0.3261374780992713}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.6697677136527167, ""train_acc"": 0.4031111111111111, ""val_loss"": 1.6611527893066407, ""val_acc"": 0.389, ""val_f1"": 0.3672127317828593}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.4081802367104423, ""train_acc"": 0.5013333333333333, ""val_loss"": 1.5526596313476562, ""val_acc"": 0.4396, ""val_f1"": 0.43375241915998136}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.2344003633923, ""train_acc"": 0.5488888888888889, ""val_loss"": 1.5008311080932617, ""val_acc"": 0.4552, ""val_f1"": 0.4558757525268775}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 1.0372269326847117, ""train_acc"": 0.6457473162675474, ""val_loss"": 1.4964144622802735, ""val_acc"": 0.47, ""val_f1"": 0.46653446739857773}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.8547206503315271, ""train_acc"": 0.6977704376548307, ""val_loss"": 1.60045818939209, ""val_acc"": 0.4514, ""val_f1"": 0.44978863694723137}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.713025521287044, ""train_acc"": 0.7650701899256812, ""val_loss"": 1.5859159866333008, ""val_acc"": 0.4812, ""val_f1"": 0.48368657441736784}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.5885664851187085, ""train_acc"": 0.7972749793559042, ""val_loss"": 1.6079028778076172, ""val_acc"": 0.4908, ""val_f1"": 0.49101999182841716}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.5058574710783282, ""train_acc"": 0.8210130047912388, ""val_loss"": 1.6145453857421874, ""val_acc"": 0.4902, ""val_f1"": 0.4856246379355662}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.3259720013290134, ""train_acc"": 0.893908281998631, ""val_loss"": 1.8292266159057617, ""val_acc"": 0.4846, ""val_f1"": 0.49267164242651773}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.242133202300261, ""train_acc"": 0.9332648870636551, ""val_loss"": 1.9297150314331055, ""val_acc"": 0.495, ""val_f1"": 0.48678418806453083}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.16776396789059583, ""train_acc"": 0.9599589322381931, ""val_loss"": 2.1386486434936525, ""val_acc"": 0.4884, ""val_f1"": 0.4768819162046126}]"
0.05,2,43,pso,pso_search,0.949114953558844,1298,0.48089106323598724,0.0012497622187244148,0.5084,0.4884,0.4926,0.4884696093093407,2829,409.280471099999,57.957694199998514,467.2381652999975,"[0.4814, 0.4834, 0.5084, 0.5084]","[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.0790652129915026, ""train_acc"": 0.24755555555555556, ""val_loss"": 1.8537517578125, ""val_acc"": 0.3382, ""val_f1"": 0.32067340553987334}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.7185263402726916, ""train_acc"": 0.38222222222222224, ""val_loss"": 1.6893616516113281, ""val_acc"": 0.3902, ""val_f1"": 0.3741703759714777}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.4944103603363037, ""train_acc"": 0.45866666666666667, ""val_loss"": 1.559898370361328, ""val_acc"": 0.43, ""val_f1"": 0.41322971383721424}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.299442939016554, ""train_acc"": 0.5422222222222223, ""val_loss"": 1.48519285736084, ""val_acc"": 0.4686, ""val_f1"": 0.46843664108408023}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 1.0616253737331733, ""train_acc"": 0.6294804671768023, ""val_loss"": 1.5411749404907227, ""val_acc"": 0.4564, ""val_f1"": 0.44863124110801805}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.8527971624943983, ""train_acc"": 0.7068062827225131, ""val_loss"": 1.5435091339111329, ""val_acc"": 0.4732, ""val_f1"": 0.46828527136456105}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.7307283572501537, ""train_acc"": 0.7454691904953685, ""val_loss"": 1.5660730880737306, ""val_acc"": 0.4846, ""val_f1"": 0.4781923296273017}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.5516666453354213, ""train_acc"": 0.815142972211035, ""val_loss"": 1.7259135478973389, ""val_acc"": 0.4812, ""val_f1"": 0.46789103664894494}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.436048143480985, ""train_acc"": 0.8497751917482148, ""val_loss"": 1.5973845779418945, ""val_acc"": 0.4852, ""val_f1"": 0.48351621188555427}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.2917257274893408, ""train_acc"": 0.9013488495107115, ""val_loss"": 1.7946680688858032, ""val_acc"": 0.4884, ""val_f1"": 0.48419821692740017}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.18524999550822802, ""train_acc"": 0.9428722560169267, ""val_loss"": 1.9654628303527832, ""val_acc"": 0.4844, ""val_f1"": 0.4780762268162545}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.12467682236276963, ""train_acc"": 0.964824120603015, ""val_loss"": 2.283062915802002, ""val_acc"": 0.4734, ""val_f1"": 0.46871119043677645}]"
0.05,3,44,manual,Expansion First,0.9,1500,0.8,0.0015,0.4828,0.5112,0.516,0.5117590294854588,4366,179.58370020000075,58.855378699998255,238.439078899999,,"[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.115056098408169, ""train_acc"": 0.23155555555555554, ""val_loss"": 1.8955207763671875, ""val_acc"": 0.3172, ""val_f1"": 0.29414168990996925}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.7346663953993056, ""train_acc"": 0.37022222222222223, ""val_loss"": 1.6761242797851563, ""val_acc"": 0.3826, ""val_f1"": 0.33957592591388047}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.497506340874566, ""train_acc"": 0.4617777777777778, ""val_loss"": 1.5111368469238282, ""val_acc"": 0.4518, ""val_f1"": 0.4446387247735581}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.2843921240700615, ""train_acc"": 0.552, ""val_loss"": 1.451552067565918, ""val_acc"": 0.481, ""val_f1"": 0.477581095344857}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 0.7446783232477914, ""train_acc"": 0.7370022123893806, ""val_loss"": 1.4513836837768554, ""val_acc"": 0.485, ""val_f1"": 0.4790391178699494}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.6017400917753709, ""train_acc"": 0.7903761061946902, ""val_loss"": 1.4430387039184571, ""val_acc"": 0.5026, ""val_f1"": 0.4923740134244478}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.47520072903253335, ""train_acc"": 0.8404314159292036, ""val_loss"": 1.4823593673706055, ""val_acc"": 0.5016, ""val_f1"": 0.49289070376499283}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.34585834287964135, ""train_acc"": 0.8877212389380531, ""val_loss"": 1.6620809631347657, ""val_acc"": 0.4956, ""val_f1"": 0.48596890528207004}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.38377785255099944, ""train_acc"": 0.8686473807662236, ""val_loss"": 1.6159523574829102, ""val_acc"": 0.4926, ""val_f1"": 0.4753985460569797}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.2762449510261545, ""train_acc"": 0.9079358874120407, ""val_loss"": 1.665141877746582, ""val_acc"": 0.5078, ""val_f1"": 0.5032978799523686}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.19506158849240468, ""train_acc"": 0.936278342455043, ""val_loss"": 1.8519035842895508, ""val_acc"": 0.4912, ""val_f1"": 0.4871462425912078}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.14316845123100505, ""train_acc"": 0.9530883502736512, ""val_loss"": 1.9711458724975586, ""val_acc"": 0.5112, ""val_f1"": 0.5069666997213813}]"
0.05,3,44,pso,pso_search,0.9082796775073287,1398,0.767956003701147,0.001301951025666091,0.4896,0.4784,0.4859,0.48084579727517013,3510,424.3327825000015,58.674491199999466,483.00727370000095,"[0.4634, 0.472, 0.4896, 0.4896]","[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.1188852536943226, ""train_acc"": 0.2222222222222222, ""val_loss"": 1.905017919921875, ""val_acc"": 0.303, ""val_f1"": 0.2708605850694289}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.7711814506318835, ""train_acc"": 0.376, ""val_loss"": 1.66460732421875, ""val_acc"": 0.4072, ""val_f1"": 0.38973182165986997}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.5159908177057901, ""train_acc"": 0.4493333333333333, ""val_loss"": 1.7109688446044922, ""val_acc"": 0.394, ""val_f1"": 0.36439410672066264}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.34091317764918, ""train_acc"": 0.532, ""val_loss"": 1.498798876953125, ""val_acc"": 0.4556, ""val_f1"": 0.4511679647532395}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 0.9171859447450934, ""train_acc"": 0.6737516869095816, ""val_loss"": 1.5348200439453126, ""val_acc"": 0.4624, ""val_f1"": 0.45616403583716353}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.7435414910959972, ""train_acc"": 0.74527665317139, ""val_loss"": 1.5541889755249023, ""val_acc"": 0.4736, ""val_f1"": 0.4640582079599037}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.641460777294298, ""train_acc"": 0.7807017543859649, ""val_loss"": 1.5670359115600585, ""val_acc"": 0.4756, ""val_f1"": 0.47214190388300326}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.5129564918084988, ""train_acc"": 0.8302968960863698, ""val_loss"": 1.7474618713378907, ""val_acc"": 0.4616, ""val_f1"": 0.4644965920201406}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.38173613350553176, ""train_acc"": 0.8686382393397524, ""val_loss"": 1.7059828048706054, ""val_acc"": 0.457, ""val_f1"": 0.45886458388920204}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.27138762596220883, ""train_acc"": 0.9140302613480055, ""val_loss"": 1.974076866912842, ""val_acc"": 0.466, ""val_f1"": 0.4623234216939772}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.19581373536712476, ""train_acc"": 0.9369555249885374, ""val_loss"": 2.0365621668815614, ""val_acc"": 0.4742, ""val_f1"": 0.467654581201951}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.1376758780994857, ""train_acc"": 0.9571297569922054, ""val_loss"": 2.203531090927124, ""val_acc"": 0.4784, ""val_f1"": 0.4721763429983626}]"
0.05,4,45,manual,Aggressive Volume,0.92,1200,0.6,0.0012,0.4978,0.4956,0.5031,0.49861713842807454,3600,195.31660660000125,59.348737600001186,254.66534420000244,,"[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.015121690750122, ""train_acc"": 0.26, ""val_loss"": 1.8999308349609374, ""val_acc"": 0.3322, ""val_f1"": 0.2993184572761587}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.643500895076328, ""train_acc"": 0.4111111111111111, ""val_loss"": 1.6728705993652344, ""val_acc"": 0.398, ""val_f1"": 0.3630614368106116}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.3888175015979343, ""train_acc"": 0.5048888888888889, ""val_loss"": 1.539021875, ""val_acc"": 0.4442, ""val_f1"": 0.42999420078422845}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.2201306220690409, ""train_acc"": 0.5715555555555556, ""val_loss"": 1.5842553237915038, ""val_acc"": 0.4538, ""val_f1"": 0.4428223507931522}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 0.7436543767003045, ""train_acc"": 0.7455072463768115, ""val_loss"": 1.5782722412109376, ""val_acc"": 0.4582, ""val_f1"": 0.44607422572249095}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.5931598198759384, ""train_acc"": 0.7901449275362319, ""val_loss"": 1.6008492782592774, ""val_acc"": 0.459, ""val_f1"": 0.4611866501494196}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.4762788296436918, ""train_acc"": 0.832463768115942, ""val_loss"": 1.6246421440124512, ""val_acc"": 0.4822, ""val_f1"": 0.468758725607297}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.35144643072632775, ""train_acc"": 0.8846376811594203, ""val_loss"": 1.7700943923950194, ""val_acc"": 0.4822, ""val_f1"": 0.4712743423072606}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.3222335814532413, ""train_acc"": 0.8855913978494624, ""val_loss"": 1.732141263961792, ""val_acc"": 0.4814, ""val_f1"": 0.47236761657054516}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.2088720630702152, ""train_acc"": 0.9329032258064516, ""val_loss"": 1.8459195941925048, ""val_acc"": 0.4916, ""val_f1"": 0.4936276925280243}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.1355450249423263, ""train_acc"": 0.9563440860215053, ""val_loss"": 2.2203882789611815, ""val_acc"": 0.4722, ""val_f1"": 0.4691422105438254}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.0876877119271986, ""train_acc"": 0.9744086021505376, ""val_loss"": 2.370517963409424, ""val_acc"": 0.4956, ""val_f1"": 0.49206563381083634}]"
0.05,4,45,pso,pso_search,0.94139058234387,540,0.4911610141752812,0.0015584972100939933,0.5054,0.4872,0.4807,0.4836467264940034,1620,408.76302450000003,57.511790200002,466.274814700002,"[0.5054, 0.5054, 0.5054, 0.5054]","[{""round_idx"": 1, ""epoch_in_round"": 1, ""global_epoch"": 1, ""train_loss"": 2.0074073894288804, ""train_acc"": 0.28755555555555556, ""val_loss"": 1.777264697265625, ""val_acc"": 0.3592, ""val_f1"": 0.3450140183277331}, {""round_idx"": 1, ""epoch_in_round"": 2, ""global_epoch"": 2, ""train_loss"": 1.6559555393854777, ""train_acc"": 0.4226666666666667, ""val_loss"": 1.6627979843139649, ""val_acc"": 0.4052, ""val_f1"": 0.38583390894351455}, {""round_idx"": 1, ""epoch_in_round"": 3, ""global_epoch"": 3, ""train_loss"": 1.405699293560452, ""train_acc"": 0.504, ""val_loss"": 1.6192440887451172, ""val_acc"": 0.4182, ""val_f1"": 0.4080092749805432}, {""round_idx"": 1, ""epoch_in_round"": 4, ""global_epoch"": 4, ""train_loss"": 1.1949590893851387, ""train_acc"": 0.572, ""val_loss"": 1.5272927932739258, ""val_acc"": 0.4556, ""val_f1"": 0.4499402309079432}, {""round_idx"": 2, ""epoch_in_round"": 1, ""global_epoch"": 5, ""train_loss"": 0.8886653795891766, ""train_acc"": 0.6870967741935484, ""val_loss"": 1.5386975372314453, ""val_acc"": 0.4664, ""val_f1"": 0.4620718748444781}, {""round_idx"": 2, ""epoch_in_round"": 2, ""global_epoch"": 6, ""train_loss"": 0.6936956618421821, ""train_acc"": 0.7491039426523297, ""val_loss"": 1.6117689392089845, ""val_acc"": 0.471, ""val_f1"": 0.46099034099649205}, {""round_idx"": 2, ""epoch_in_round"": 3, ""global_epoch"": 7, ""train_loss"": 0.5762209115489837, ""train_acc"": 0.8014336917562724, ""val_loss"": 1.6794959869384765, ""val_acc"": 0.4664, ""val_f1"": 0.4625551122985837}, {""round_idx"": 2, ""epoch_in_round"": 4, ""global_epoch"": 8, ""train_loss"": 0.4145211470169833, ""train_acc"": 0.8634408602150537, ""val_loss"": 1.7557059310913086, ""val_acc"": 0.4784, ""val_f1"": 0.4772448433527945}, {""round_idx"": 3, ""epoch_in_round"": 1, ""global_epoch"": 9, ""train_loss"": 0.3058884185176712, ""train_acc"": 0.8978978978978979, ""val_loss"": 1.9046156211853027, ""val_acc"": 0.4786, ""val_f1"": 0.4770272020430073}, {""round_idx"": 3, ""epoch_in_round"": 2, ""global_epoch"": 10, ""train_loss"": 0.1618548271534321, ""train_acc"": 0.954954954954955, ""val_loss"": 2.090731950378418, ""val_acc"": 0.4872, ""val_f1"": 0.48887737042794094}, {""round_idx"": 3, ""epoch_in_round"": 3, ""global_epoch"": 11, ""train_loss"": 0.09942191145914207, ""train_acc"": 0.9765765765765766, ""val_loss"": 2.626122129058838, ""val_acc"": 0.469, ""val_f1"": 0.46604178187662865}, {""round_idx"": 3, ""epoch_in_round"": 4, ""global_epoch"": 12, ""train_loss"": 0.07110588138883894, ""train_acc"": 0.9822822822822823, ""val_loss"": 2.740513151168823, ""val_acc"": 0.4714, ""val_f1"": 0.4619991615535559}]"
